account_id,npi,month,territory,district,region,specialty,payer_channel,trx_units,trx_dollars,trx_normalized,nrx,nbrx,market_trx,market_nrx,il17_competitor_a_trx,il17_competitor_b_trx,advanced_other_trx,il17_class_trx,advanced_therapy_trx,calls,call_plan,samples,speaker_attendance,new_writers,speaker_launch_active,formulary_win_active,competitor_launch_active
HCP0115,9999000115,2024-07,S-END-01,South District 1,South,Endocrinology,Cash,33.138173,3578.922717,33.800937,6.793326,4.347728,328.100725,67.260649,46.556227,36.579892,211.826433,116.274292,328.100725,7,8.12,20,0,,0,0,0
HCP0116,9999000116,2024-07,S-END-02,South District 2,South,Endocrinology,Commercial,11.085989,1293.069711,11.085989,2.272628,1.613566,109.762264,22.501264,15.574842,12.237375,70.864058,38.898206,109.762264,2,2.68,3,0,,0,0,0
HCP0117,9999000117,2024-07,S-END-01,South District 1,South,Endocrinology,Medicare Part D,48.556726,5034.361312,47.585591,9.954129,6.768808,480.75966,98.55573,68.21794,53.59981,310.385184,170.374476,480.75966,4,8.8,6,0,,0,0,0
HCP0118,9999000118,2024-07,S-END-02,South District 2,South,Endocrinology,Medicaid,0.0,0.0,0.0,0.0,0.0,141.100875,28.925679,28.002335,22.001835,91.096705,50.00417,141.100875,3,4.04,9,0,,0,0,0
HCP0119,9999000119,2024-07,S-END-01,South District 1,South,Endocrinology,Cash,13.851915,1496.006825,14.128953,2.839643,1.817371,137.147674,28.115273,19.460726,15.29057,88.544463,48.603211,137.147674,1,3.36,4,0,,0,0,0
HCP0120,9999000120,2024-07,S-END-02,South District 2,South,Endocrinology,Commercial,0.0,0.0,0.0,0.0,0.0,243.72601,49.963832,48.368923,38.004154,157.352933,86.373077,243.72601,4,6.76,8,1,,0,0,0
HCP0121,9999000121,2024-07,E-PCP-01,East District 1,East,Primary Care,Medicaid,11.683851,843.106707,11.099659,2.745705,2.059279,135.858735,30.568216,19.115697,15.019476,90.039711,45.819024,135.858735,0,2.68,0,0,,0,0,0
HCP0122,9999000122,2024-07,E-PCP-02,East District 2,East,Primary Care,Cash,22.842015,2010.097359,23.298856,5.367874,3.435439,265.604831,59.761087,37.371329,29.363187,176.0283,89.576531,265.604831,9,6.08,12,0,,0,0,0
HCP0123,9999000123,2024-07,E-PCP-01,East District 1,East,Primary Care,Commercial,14.735713,1400.482211,14.735713,3.462893,2.458654,171.345505,38.552739,24.108783,18.942615,113.558394,57.787111,171.345505,5,3.36,7,0,,0,0,0
HCP0124,9999000124,2024-07,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,10.082013,851.728451,9.880373,2.369273,1.611106,117.232709,26.377359,16.494964,12.960329,77.695403,39.537306,117.232709,4,2.68,10,0,,0,0,0
HCP0125,9999000125,2024-07,E-PCP-01,East District 1,East,Primary Care,Medicaid,15.36337,1108.620772,14.595201,3.610392,2.707794,178.643836,40.194863,25.135678,19.749461,118.395327,60.248509,178.643836,5,4.04,15,1,,0,0,0
HCP0126,9999000126,2024-07,E-PCP-02,East District 2,East,Primary Care,Cash,13.765824,1211.392515,14.041141,3.234969,2.07038,160.067722,36.015237,22.521968,17.695832,106.084098,53.983624,160.067722,3,3.36,4,0,,0,0,0
HCP0127,9999000127,2024-07,E-PCP-01,East District 1,East,Primary Care,Commercial,24.979247,2374.027622,24.979247,5.870123,4.167787,290.456359,65.352681,40.868007,32.110577,192.498528,97.957831,290.456359,3,6.08,4,0,,0,0,0
HCP0128,9999000128,2024-07,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,19.431215,1641.54902,19.04259,4.566335,3.105108,225.944357,50.83748,31.790991,24.978636,149.743515,76.200842,225.944357,6,4.72,13,0,,0,0,0
HCP0129,9999000129,2024-07,E-PCP-01,East District 1,East,Primary Care,Medicaid,0.0,0.0,0.0,0.0,0.0,197.680758,44.478171,37.334531,29.334274,131.011953,66.668805,197.680758,3,4.04,8,0,,0,0,0
HCP0130,9999000130,2024-07,E-PCP-02,East District 2,East,Primary Care,Cash,16.383004,1441.704324,16.710664,3.850006,2.464004,190.500044,42.86251,26.803879,21.060191,126.25297,64.247074,190.500044,3,4.04,7,1,,0,0,0
HCP0131,9999000131,2024-07,E-PCP-01,East District 1,East,Primary Care,Commercial,30.910261,2937.711226,30.910261,7.263911,5.157377,359.421642,80.869869,50.571612,39.734838,238.204931,121.216711,359.421642,9,7.44,17,0,,0,0,0
HCP0132,9999000132,2024-07,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,12.720967,1074.667322,12.466548,2.989427,2.032811,147.918225,33.281601,20.8125,16.352679,98.032079,49.886146,147.918225,3,3.36,4,0,,0,0,0
HCP0133,9999000133,2024-07,E-PCP-01,East District 1,East,Primary Care,Medicaid,18.773631,1354.70521,17.834949,4.411803,3.308852,218.298035,49.117058,30.715133,24.133319,144.675952,73.622083,218.298035,4,4.72,8,0,,0,0,0
HCP0134,9999000134,2024-07,E-PCP-02,East District 2,East,Primary Care,Cash,26.731634,2352.383811,27.266267,6.281934,4.020438,310.832956,69.937415,43.73505,34.363254,206.003018,104.829938,310.832956,9,6.76,20,0,,0,0,0
HCP0135,9999000135,2024-07,E-PCP-01,East District 1,East,Primary Care,Commercial,20.402712,1939.073757,20.402712,4.794637,3.404193,237.240838,53.379189,33.380437,26.227486,157.230203,80.010635,237.240838,3,5.4,2,0,,0,0,0
HCP0136,9999000136,2024-07,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,24.18276,2042.959533,23.699104,5.682949,3.864405,281.194879,63.268848,39.564891,31.0867,186.360528,94.834351,281.194879,2,6.08,4,0,,0,0,0
HCP0137,9999000137,2024-07,E-PCP-01,East District 1,East,Primary Care,Medicaid,0.0,0.0,0.0,0.0,0.0,129.626555,29.165975,24.481627,19.235564,85.909364,43.717191,129.626555,4,2.68,14,0,,0,0,0
HCP0138,9999000138,2024-07,E-PCP-02,East District 2,East,Primary Care,Cash,0.0,0.0,0.0,0.0,0.0,201.655079,45.372393,38.085132,29.924032,133.645915,68.009164,201.655079,2,4.04,4,0,,0,0,0
HCP0139,9999000139,2024-07,E-PCP-01,East District 1,East,Primary Care,Commercial,16.34444,1553.375615,16.34444,3.840943,2.72707,190.051632,42.761617,26.740786,21.010618,125.955788,64.095844,190.051632,3,4.04,8,0,,0,0,0
HCP0140,9999000140,2024-07,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,18.014682,1521.880345,17.654388,4.23345,2.878746,209.473048,47.131436,29.473433,23.157697,138.827236,70.645812,209.473048,8,4.72,12,0,,0,0,0
HCP0141,9999000141,2024-07,E-CAR-01,East District 1,East,Cardiology,Medicaid,26.503922,2738.385241,25.178726,4.373147,3.27986,236.642162,43.7788,32.275887,25.359626,152.502727,84.139435,236.642162,7,6.76,16,0,,0,0,0
HCP0142,9999000142,2024-07,E-CAR-02,East District 2,East,Cardiology,Cash,32.452372,4088.998907,33.10142,5.354641,3.426971,289.753324,53.604365,39.519778,31.051254,186.72992,103.023404,289.753324,8,8.12,20,0,,0,0,0
HCP0143,9999000143,2024-07,E-CAR-01,East District 1,East,Cardiology,Commercial,14.875887,2024.310648,14.875887,2.454521,1.74271,132.820416,24.571777,18.115524,14.233626,85.595379,47.225037,132.820416,3,3.36,6,0,,0,0,0
HCP0144,9999000144,2024-07,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,55.906962,6762.506091,54.788822,9.224649,6.272761,499.169302,92.346321,68.082256,53.493201,321.686883,177.482419,499.169302,7,8.8,17,0,,0,0,0
HCP0145,9999000145,2024-07,E-CAR-01,East District 1,East,Cardiology,Medicaid,40.267733,4160.462161,38.254346,6.644176,4.983132,359.533329,66.513666,49.03715,38.529189,231.699257,127.834072,359.533329,8,8.8,9,0,,0,0,0
HCP0146,9999000146,2024-07,E-CAR-02,East District 2,East,Cardiology,Cash,28.332019,3569.834394,28.898659,4.674783,2.991861,252.964455,46.798424,34.502103,27.108795,163.021538,89.942917,252.964455,6,7.44,16,0,,0,0,0
HCP0147,9999000147,2024-07,E-CAR-01,East District 1,East,Cardiology,Commercial,25.538892,3475.332485,25.538892,4.213917,2.991881,228.025825,42.184778,31.100696,24.436261,146.949976,81.075849,228.025825,9,6.76,21,0,,0,0,0
HCP0148,9999000148,2024-07,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,36.187177,4377.200897,35.463433,5.970884,4.060201,323.099793,59.773462,44.06794,34.62481,208.219866,114.879927,323.099793,10,8.12,28,0,,0,0,0
HCP0149,9999000149,2024-07,E-CAR-01,East District 1,East,Cardiology,Medicaid,45.363706,4686.978056,43.09552,7.485011,5.613759,405.033087,74.931121,55.242913,43.405146,261.021322,144.011765,405.033087,7,8.8,18,0,,0,0,0
HCP0150,9999000150,2024-07,E-CAR-02,East District 2,East,Cardiology,Cash,56.260402,7088.810663,57.38561,9.282966,5.941098,502.325019,92.930128,68.512667,53.831382,323.720568,178.604451,502.325019,4,8.8,13,0,,0,0,0
HCP0151,9999000151,2024-07,E-CAR-01,East District 1,East,Cardiology,Commercial,39.723039,5405.511095,39.723039,6.554301,4.653554,354.669988,65.613948,48.373834,38.008012,228.565103,126.104885,354.669988,6,8.8,6,0,,0,0,0
HCP0152,9999000152,2024-07,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,29.742686,3597.675252,29.147832,4.907543,3.337129,265.559694,49.128543,36.219982,28.458557,171.138469,94.421225,265.559694,7,7.44,20,0,,0,0,0
HCP0153,9999000153,2024-07,E-CAR-01,East District 1,East,Cardiology,Medicaid,42.238736,4364.106249,40.1268,6.969392,5.227044,377.131576,69.769341,51.437395,40.415096,243.040349,134.091227,377.131576,6,8.8,16,0,,0,0,0
HCP0154,9999000154,2024-07,E-CAR-02,East District 2,East,Cardiology,Cash,39.040086,4919.050815,39.820888,6.441614,4.122633,348.572196,64.485856,47.542149,37.354546,224.635415,123.936781,348.572196,4,8.8,9,0,,0,0,0
HCP0155,9999000155,2024-07,E-CAR-01,East District 1,East,Cardiology,Commercial,45.25756,6158.648749,45.25756,7.467497,5.301923,404.085357,74.755791,55.113651,43.303583,260.410563,143.674794,404.085357,8,8.8,17,0,,0,0,0
HCP0156,9999000156,2024-07,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,57.924554,7006.554046,56.766063,9.557551,6.499135,517.183518,95.678951,70.539235,55.423684,333.296045,183.887473,517.183518,8,8.8,12,0,,0,0,0
HCP0157,9999000157,2024-07,E-CAR-01,East District 1,East,Cardiology,Medicaid,15.957366,1648.715042,15.159498,2.632965,1.974724,142.476482,26.358149,19.432526,15.268413,91.818177,50.658305,142.476482,4,4.04,7,0,,0,0,0
HCP0158,9999000158,2024-07,E-CAR-02,East District 2,East,Cardiology,Cash,18.577164,2340.722693,18.948708,3.065232,1.961749,165.867538,30.685494,22.622858,17.775103,106.892413,58.975125,165.867538,8,4.72,16,0,,0,0,0
HCP0159,9999000159,2024-07,E-CAR-01,East District 1,East,Cardiology,Commercial,51.499013,7007.985634,51.499013,8.497337,6.033109,459.812613,85.065333,62.714353,49.275563,296.323684,163.488929,459.812613,5,8.8,8,0,,0,0,0
HCP0160,9999000160,2024-07,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,19.728874,2386.404558,19.334296,3.255264,2.21358,176.150658,32.587872,24.025384,18.877087,113.519313,62.631345,176.150658,7,4.72,16,0,,0,0,0
HCP0161,9999000161,2024-07,E-END-01,East District 1,East,Endocrinology,Medicaid,14.486271,1282.904142,13.761957,2.969686,2.227264,143.428424,29.402827,20.35194,15.99081,92.599403,50.829021,143.428424,6,3.36,10,0,,0,0,0
HCP0162,9999000162,2024-07,E-END-02,East District 2,East,Endocrinology,Cash,25.895205,2796.682136,26.413109,5.308517,3.397451,256.388168,52.559574,36.380491,28.584672,165.5278,90.860368,256.388168,7,6.76,19,0,,0,0,0
HCP0163,9999000163,2024-07,E-END-01,East District 1,East,Endocrinology,Commercial,28.986308,3380.962948,28.986308,5.942193,4.218957,286.993148,58.833595,40.72322,31.996816,185.286804,101.706344,286.993148,6,7.44,14,0,,0,0,0
HCP0164,9999000164,2024-07,E-END-02,East District 2,East,Endocrinology,Medicare Part D,25.820108,2677.02881,25.303706,5.293122,3.599323,255.644634,52.40715,36.274987,28.501775,165.047764,90.59687,255.644634,9,6.76,14,0,,0,0,0
HCP0165,9999000165,2024-07,E-END-01,East District 1,East,Endocrinology,Medicaid,26.917389,2383.804007,25.57152,5.518065,4.138549,266.508806,54.634305,37.816571,29.71302,172.061826,94.44698,266.508806,6,6.76,16,0,,0,0,0
HCP0166,9999000166,2024-07,E-END-02,East District 2,East,Endocrinology,Cash,0.0,0.0,0.0,0.0,0.0,103.969588,21.313766,20.633403,16.21196,67.124225,36.845363,103.969588,3,2.68,7,0,,0,0,0
HCP0167,9999000167,2024-07,E-END-01,East District 1,East,Endocrinology,Commercial,12.609977,1470.827744,12.609977,2.585045,1.835382,124.85126,25.594508,17.715912,13.919645,80.605726,44.245534,124.85126,3,3.36,7,0,,0,0,0
HCP0168,9999000168,2024-07,E-END-02,East District 2,East,Endocrinology,Medicare Part D,26.45565,2742.921744,25.926537,5.423408,3.687918,261.937125,53.69711,37.167867,29.203324,169.110284,92.826841,261.937125,5,6.76,12,0,,0,0,0
HCP0169,9999000169,2024-07,E-END-01,East District 1,East,Endocrinology,Medicaid,18.514156,1639.613649,17.588448,3.795402,2.846551,183.308475,37.578237,26.010765,20.43703,118.346524,64.961951,183.308475,9,4.72,24,0,,0,0,0
HCP0170,9999000170,2024-07,E-END-02,East District 2,East,Endocrinology,Cash,34.519121,3728.065086,35.209504,7.07642,4.528909,341.773477,70.063563,48.496337,38.104265,220.653754,121.119723,341.773477,8,8.12,15,0,,0,0,0
HCP0171,9999000171,2024-07,E-END-01,East District 1,East,Endocrinology,Commercial,25.142674,2932.641476,25.142674,5.154248,3.659516,248.937364,51.03216,35.323251,27.753983,160.717456,88.219908,248.937364,5,6.08,8,0,,0,0,0
HCP0172,9999000172,2024-07,E-END-02,East District 2,East,Endocrinology,Medicare Part D,16.56717,1717.684167,16.235826,3.39627,2.309463,164.031384,33.626434,23.27542,18.28783,105.900964,58.13042,164.031384,6,4.04,8,1,,0,0,0
HCP0173,9999000173,2024-07,E-END-01,East District 1,East,Endocrinology,Medicaid,21.704848,1922.181354,20.619606,4.449494,3.33712,214.899487,44.054395,30.493408,23.959106,138.742125,76.157362,214.899487,9,5.4,25,0,,0,0,0
HCP0174,9999000174,2024-07,E-END-02,East District 2,East,Endocrinology,Cash,33.630299,3632.07234,34.302905,6.894211,4.412295,332.973262,68.259519,47.247621,37.123131,214.972211,118.001051,332.973262,3,8.12,8,0,,0,0,0
HCP0175,9999000175,2024-07,E-END-01,East District 1,East,Endocrinology,Commercial,21.932966,2558.26111,21.932966,4.496258,3.192343,217.158076,44.517405,30.813893,24.210916,140.200301,76.957775,217.158076,6,5.4,9,0,,0,0,0
HCP0176,9999000176,2024-07,E-END-02,East District 2,East,Endocrinology,Medicare Part D,16.827917,1744.718393,16.491358,3.449723,2.345812,166.613036,34.155672,23.641747,18.575658,107.567714,59.045322,166.613036,6,4.04,13,0,,0,0,0
HCP0177,9999000177,2024-07,E-END-01,East District 1,East,Endocrinology,Medicaid,31.701392,2807.475266,30.116322,6.498785,4.874089,313.875167,64.344409,44.537675,34.993887,202.642213,111.232954,313.875167,11,8.12,16,1,,0,0,0
HCP0178,9999000178,2024-07,E-END-02,East District 2,East,Endocrinology,Cash,38.110858,4115.972713,38.873076,7.812726,5.000145,377.335232,77.353723,53.542413,42.069039,243.612922,133.72231,377.335232,10,8.12,28,0,,0,0,0
HCP0179,9999000179,2024-07,E-END-01,East District 1,East,Endocrinology,Commercial,31.670506,3694.047833,31.670506,6.492454,4.609642,313.569368,64.28172,44.494283,34.959794,202.444785,111.124583,313.569368,11,7.44,30,0,,0,0,0
HCP0180,9999000180,2024-07,E-END-02,East District 2,East,Endocrinology,Medicare Part D,55.701239,5775.104478,54.587214,11.418754,7.764753,551.497417,113.056971,78.255355,61.48635,356.054473,195.442944,551.497417,9,8.8,19,0,,0,0,0
HCP0181,9999000181,2024-07,W-PCP-01,West District 1,West,Primary Care,Cash,8.177886,719.653963,8.341444,1.921803,1.229954,95.091697,21.395632,13.379663,10.512592,63.021556,32.070141,95.091697,4,2.68,10,0,,0,0,0
HCP0182,9999000182,2024-07,W-PCP-02,West District 2,West,Primary Care,Commercial,14.714691,1398.484205,14.714691,3.457952,2.455146,171.101055,38.497737,24.074388,18.915591,113.396385,57.70467,171.101055,4,3.36,13,0,,0,0,0
HCP0183,9999000183,2024-07,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,0.0,0.0,0.0,0.0,0.0,334.892434,75.350798,63.248704,49.695411,221.948319,112.944115,334.892434,5,7.44,12,0,,0,0,0
HCP0184,9999000184,2024-07,W-PCP-02,West District 2,West,Primary Care,Medicaid,9.528493,687.576025,9.052068,2.239196,1.679397,110.796426,24.929196,15.589361,12.248784,73.429788,37.366638,110.796426,2,2.68,5,0,,0,0,0
HCP0185,9999000185,2024-07,W-PCP-01,West District 1,West,Primary Care,Cash,0.0,0.0,0.0,0.0,0.0,240.625561,54.140751,45.445204,35.706946,159.473411,81.15215,240.625561,4,5.4,9,0,,0,0,0
HCP0186,9999000186,2024-07,W-PCP-02,West District 2,West,Primary Care,Commercial,19.448235,1848.36028,19.448235,4.570335,3.244938,226.14227,50.882011,31.818838,25.000516,149.874681,76.267589,226.14227,2,4.72,8,0,,0,0,0
HCP0187,9999000187,2024-07,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,0.0,0.0,0.0,0.0,0.0,84.634401,19.04274,15.984285,12.559081,56.091035,28.543366,84.634401,2,2.68,6,0,,0,0,0
HCP0188,9999000188,2024-07,W-PCP-02,West District 2,West,Primary Care,Medicaid,20.849683,1504.513118,19.807199,4.899675,3.674757,242.438173,54.548589,34.111716,26.802063,160.674711,81.763462,242.438173,5,5.4,8,0,,0,0,0
HCP0189,9999000189,2024-07,W-PCP-01,West District 1,West,Primary Care,Cash,18.45442,1623.988931,18.823508,4.336789,2.775545,214.586276,48.281912,30.192878,23.722976,142.216002,72.370274,214.586276,3,4.04,11,0,,0,0,0
HCP0190,9999000190,2024-07,W-PCP-02,West District 2,West,Primary Care,Commercial,19.103517,1815.598282,19.103517,4.489327,3.187422,222.133922,49.980132,31.254853,24.557384,147.218168,74.915754,222.133922,5,4.72,6,0,,0,0,0
HCP0191,9999000191,2024-07,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,13.396538,1131.73952,13.128607,3.148186,2.140767,155.773697,35.049082,21.917787,17.221118,103.238254,52.535443,155.773697,2,3.36,3,0,,0,0,0
HCP0192,9999000192,2024-07,W-PCP-02,West District 2,West,Primary Care,Medicaid,18.869504,1361.623394,17.926029,4.434333,3.32575,219.412835,49.367888,30.871988,24.256562,145.414781,73.998054,219.412835,5,4.72,13,2,,0,0,0
HCP0193,9999000193,2024-07,W-PCP-01,West District 1,West,Primary Care,Cash,15.0767,1326.749594,15.378234,3.543024,2.267536,175.310465,39.444854,24.666664,19.38095,116.186151,59.124314,175.310465,4,3.36,10,0,,0,0,0
HCP0194,9999000194,2024-07,W-PCP-02,West District 2,West,Primary Care,Commercial,15.827571,1504.252327,15.827571,3.719479,2.64083,184.041521,41.409342,25.895147,20.346187,121.972616,62.068905,184.041521,3,4.04,6,0,,0,0,0
HCP0195,9999000195,2024-07,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,23.998453,2027.389334,23.518484,5.639637,3.834953,279.051782,62.786651,39.263352,30.849776,184.940201,94.111581,279.051782,8,6.08,16,0,,0,0,0
HCP0196,9999000196,2024-07,W-PCP-02,West District 2,West,Primary Care,Medicaid,10.698598,772.010798,10.163668,2.51417,1.885628,124.402297,27.990517,17.503745,13.752942,82.447012,41.955285,124.402297,2,2.68,2,0,,0,0,0
HCP0197,9999000197,2024-07,W-PCP-01,West District 1,West,Primary Care,Cash,7.213816,634.815773,7.358092,1.695247,1.084958,83.881577,18.873355,11.802368,9.273289,55.592104,28.289473,83.881577,1,2.68,1,0,,0,0,0
HCP0198,9999000198,2024-07,W-PCP-02,West District 2,West,Primary Care,Commercial,0.0,0.0,0.0,0.0,0.0,270.687498,60.904687,51.122784,40.167902,179.396812,91.290686,270.687498,0,5.4,0,0,,0,0,0
HCP0199,9999000199,2024-07,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,18.876776,1594.710027,18.49924,4.436042,3.016509,219.497394,49.386914,30.883886,24.26591,145.470822,74.026572,219.497394,3,4.72,3,0,,0,0,0
HCP0200,9999000200,2024-07,W-PCP-02,West District 2,West,Primary Care,Medicaid,28.999914,2092.63382,27.549919,6.81498,5.111235,337.208306,75.871869,47.446134,37.279106,223.483152,113.725154,337.208306,8,7.44,17,1,,0,0,0
HCP0201,9999000201,2024-07,W-CAR-01,West District 1,West,Cardiology,Cash,22.297212,2809.44877,22.743157,3.67904,2.354586,199.082254,36.830217,27.15305,21.334539,128.297453,70.784801,199.082254,7,5.4,11,0,,0,0,0
HCP0202,9999000202,2024-07,W-CAR-02,West District 2,West,Cardiology,Commercial,28.777175,3915.997955,28.777175,4.748234,3.371246,256.939062,47.533726,35.044204,27.534732,165.582951,91.356111,256.939062,4,7.44,5,0,,0,0,0
HCP0203,9999000203,2024-07,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,21.728903,2628.3281,21.294325,3.585269,2.437983,194.008062,35.891491,26.460975,20.790766,125.027418,68.980644,194.008062,8,5.4,17,0,,0,0,0
HCP0204,9999000204,2024-07,W-CAR-02,West District 2,West,Cardiology,Medicaid,17.017645,1758.2631,16.166763,2.807911,2.105934,151.94326,28.109503,20.72371,16.282915,97.91899,54.02427,151.94326,1,4.04,3,0,,0,0,0
HCP0205,9999000205,2024-07,W-CAR-01,West District 1,West,Cardiology,Cash,26.070601,3284.895758,26.592013,4.301649,2.753055,232.773225,43.063047,31.748199,24.945013,150.009412,82.763813,232.773225,7,6.08,22,0,,0,0,0
